grammy_year,category,work_title,artist,winner,match_type,wasabi_title,wasabi_artist,wasabi_album,genre,album_genre,bpm,gain,publication_date,language,decade
1984,Best R&B Performance By A Duo Or Group With Vocal,Dancing In The Sheets (Single),Shalamar,False,song,Dancing In The Sheets,Shalamar,Heartbreak,,,123.0,-12.9,1999-03-22,fra,1980s
1984,Best Reggae Recording,Reggae Night (Single),Jimmy Cliff,False,song,Reggae Night,Jimmy Cliff,The Power And The Glory,,Reggae,109.0,-11.7,2002-06-11,,1980s
1984,Best Reggae Recording,Captured Live (Album),Peter Tosh,False,album,Coming In Hot,Peter Tosh,Captured Live,,Reggae,163.0,-7.7,2002-07-08,,1980s
1984,Best Reggae Recording,Steppin' Out (Single),Steel Pulse,False,song,Steppin' Out,Steel Pulse,Earth Crisis,,Roots Reggae,140.0,-13.4,1993-01-15,,1980s
1984,Best Reggae Recording,King Yellowman (Album),Yellowman,False,album,Jamaica Nice/Take Me Home Country Roads,Yellowman,King Yellowman,,,166.0,-17.2,1990-05-01,,1980s
1984,Best Reggae Recording,Anthem,Black Uhuru,True,album,What Is Life?,Black Uhuru,Anthem,,,167.0,-11.3,2001-01-18,,1980s
1984,"Best Rock Vocal Performance, Female",Here She Comes (Single),Bonnie Tyler,False,song,Here She Comes,Bonnie Tyler,Simply Believe,,Pop Rock,94.0,-14.0,1998-11-30,eng,1980s
1984,"Best Rock Vocal Performance, Female",Dancin' On The Edge (Album),Lita Ford,False,song,Dancin' On The Edge,Lita Ford,Dancin' On The Edge,,Hard Rock,,,,eng,1980s
1984,"Best Rock Vocal Performance, Female",Rock It Out (Single),Pia Zadora,False,song,Rock It Out,Pia Zadora,Let's Dance Tonight,,,133.8,-16.0,2011-03-11,,1980s
1984,"Best Rock Vocal Performance, Female",Better Be Good To Me,Tina Turner,True,song,Better Be Good To Me,Tina Turner,Private Dancer,"[""Rock music"",""Dance-rock"",""New wave music""]",Rock,121.0,-11.0,1997-02-17,eng,1980s
1984,"Best Rock Vocal Performance, Male",Rebel Yell (Single),Billy Idol,False,song,Rebel Yell,Billy Idol,Rebel Yell,"[""Happy hardcore"",""Hard rock"",""New wave music""]",Rock,166.0,-9.6,2008-05-05,eng,1980s
1984,"Best Rock Vocal Performance, Male",Blue Jean (Single),David Bowie,False,song,Blue Jean,David Bowie,Tonight,"[""Rock music"",""Pop music""]",Soul,124.0,-10.2,2007-05-25,eng,1980s
1984,"Best Rock Vocal Performance, Male",Restless (Track),Elton John,False,song,Restless,Elton John,Breaking Hearts,"[""Rock and roll""]",Pop Rock,122.0,-13.9,2015-10-26,eng,1980s
1984,"Best Rock Vocal Performance, Male",Dancing In The Dark,Bruce Springsteen,True,song,Dancing In The Dark,Bruce Springsteen,Born In The U.S.A.,"[""Pop rock"",""Electronic rock""]",Rock,148.0,-9.4,1998-01-09,eng,1980s
1984,Best Rock Performance By A Duo Or Group With Vocal,Genesis (Album),Genesis,False,album,Mama,Genesis,Genesis,"[""Art rock"",""Progressive rock""]",Pop Rock,166.0,-14.5,2007-10-01,,1980s
1984,Best Rock Performance By A Duo Or Group With Vocal,Heartbeat City (Album),The Cars,False,song,Heartbeat City,The Cars,Heartbeat City,,New Wave,143.0,-18.1,2007-01-29,,1980s
1984,Best Rock Performance By A Duo Or Group With Vocal,Jump (Single),Van Halen,False,song,Jump,Van Halen,1984,"[""Arena rock"",""Pop rock"",""Electronic rock""]",Hard Rock,129.0,-8.3,2007-05-14,eng,1980s
1984,Best Rock Performance By A Duo Or Group With Vocal,90125 (Album),Yes,False,album,Owner Of A Lonely Heart,Yes,90125,"[""Dance-rock""]",Progressive Rock,124.0,-11.2,2007-12-03,eng,1980s
1984,Best Rock Instrumental Performance,Second Home By The Sea (Track),Genesis,False,song,Second Home By The Sea,Genesis,Genesis,,Pop Rock,102.0,-12.0,2007-10-01,eng,1980s
1984,Best Rock Instrumental Performance,Cinema,Yes,True,song,Cinema,Yes,90125,,Progressive Rock,141.0,-16.3,1983-11-08,,1980s
1984,Best Comedy Recording,Rappin' Rodney (Single),Rodney Dangerfield,False,song,Rappin' Rodney,Rodney Dangerfield,Rappin' Rodney,,Comedy,,,,,1980s
1985,Best Traditional Blues Recording,Serious Business (Album),Johnny Winter,False,album,Master Mechanic,Johnny Winter,Serious Business,,Blues,150.9,-8.8,0000-00-00,,1980s
1985,Best Traditional Blues Recording,Queen Of The Blues (Album),Koko Taylor,False,album,Evil,Koko Taylor,Queen Of The Blues,,,124.5,-14.5,0000-00-00,,1980s
1985,Best Traditional Blues Recording,When A Guitar Plays The Blues (Album),Roy Buchanan,False,song,When A Guitar Plays The Blues,Roy Buchanan,When A Guitar Plays The Blues,,,97.3,-8.9,0000-00-00,,1980s
1985,Best Traditional Blues Recording,My Guitar Sings The Blues,B.B. King,True,song,My Guitar Sings The Blues,B.B. King,Six Silver Strings,,Blues,108.0,-20.1,2007-10-19,,1980s
1985,Best Country Vocal Performance - Female,Real Love (Album),Dolly Parton,False,song,Real Love,Dolly Parton,Real Love,"[""Country music""]",Country,,,,,1980s
1985,Best Country Vocal Performance - Female,The Ballad Of Sally Rose (Album),Emmylou Harris,False,song,The Ballad Of Sally Rose,Emmylou Harris,The Ballad Of Sally Rose,,Country,151.0,-20.5,1985-01-14,,1980s
1985,Best Country Vocal Performance - Female,She's Single Again (Single),Janie Fricke,False,song,She's Single Again,Janie Fricke,Now & Then,,Country,,,,,1980s
1985,Best Country Vocal Performance - Female,You Make Me Want To Make You Mine (Single),Juice Newton,False,song,You Make Me Want To Make You Mine,Juice Newton,Old Flame,,Country,94.6,-11.4,2010-03-05,,1980s
1985,Best Country Vocal Performance - Female,I Don't Know Why You Don't Want Me,Rosanne Cash,True,song,I Don't Know Why You Don't Want Me,Rosanne Cash,Rhythm & Romance,,Country,,,,eng,1980s
1985,"Best Country Vocal Performance, Male",I Don't Mind The Thorns (If You're The Rose) (Single),Lee Greenwood,False,song,I Don't Mind The Thorns (If You're The Rose),Lee Greenwood,Streamline,"[""Country music""]",Country,,,,,1980s
1985,"Best Country Vocal Performance, Male",Baby's Got Her Blue Jeans On (Single),Mel McDaniel,False,song,Baby's Got Her Blue Jeans On,Mel McDaniel,Other Songs,,,106.3,-17.2,1998-10-06,,1980s
1985,"Best Country Vocal Performance, Male",You Make Me Feel Like A Man (Single),Ricky Skaggs,False,song,You Make Me Feel Like A Man,Ricky Skaggs,Live In London,"[""Country music""]",Country,105.7,-13.8,2004-11-02,,1980s
1985,"Best Country Vocal Performance, Male",Forgiving You Was Easy (Single),Willie Nelson,False,song,Forgiving You Was Easy,Willie Nelson,Me & Paul,"[""Country music""]",Country,151.4,-14.4,2007-02-15,,1980s
1985,"Best Country Vocal Performance, Male",Lost In The Fifties Tonight (In The Still Of The Night),Ronnie Milsap,True,album,In Love,Ronnie Milsap,Lost In The Fifties Tonight,"[""Pop music"",""Country music""]",Country,120.5,-15.5,2006-01-01,,1980s
1985,Best Country Performance By A Duo Or Group With Vocal,Can't Keep A Good Man Down (Single),Alabama,False,song,Can't Keep A Good Man Down,Alabama,40 Hour Week,,Country,,,,,1980s
1985,Best Country Performance By A Duo Or Group With Vocal,The Forester Sisters (Album),The Forester Sisters,False,album,(That's What You Do) When You're In Love,The Forester Sisters,The Forester Sisters,,Country,160.0,-20.3,1989-06-09,,1980s
1985,Best Country Performance By A Duo Or Group With Vocal,Why Not Me,The Judds,True,song,Why Not Me,The Judds,Why Not Me,"[""Country music""]",Country,125.7,-14.2,2015-02-20,,1980s
1985,Best Ethnic Or Traditional Folk Recording,My Toot Toot,Rockin' Sidney,True,song,My Toot Toot,Rockin' Sidney,Other Songs,,,167.4,-15.6,0000-00-00,,1980s
1985,Record Of The Year,Born In The U.S.A. (Single),Bruce Springsteen,False,song,Born In The U.S.A.,Bruce Springsteen,Born In The U.S.A.,"[""Heartland rock""]",Rock,123.0,-9.7,2003-11-11,eng,1980s
1985,Record Of The Year,Money For Nothing (Single),Dire Straits,False,song,Money For Nothing,Dire Straits,Brothers In Arms,"[""Blues rock"",""Hard rock"",""New wave music"",""Progressive rock""]",Rock,134.0,-13.0,1996-06-03,eng,1980s
1985,Record Of The Year,The Boys Of Summer (Single),Don Henley,False,song,The Boys Of Summer,Don Henley,Building The Perfect Beast,"[""Pop punk"",""Dance music"",""Trance music"",""Rock music""]",Rock,177.0,-9.5,2009-06-12,eng,1980s
1985,Record Of The Year,We Are The World,USA For Africa (Various Artists),True,song,We Are The World,USA For Africa,We Are The World,"[""Gospel music"",""Pop music""]",Pop,145.1,-18.7,1985-01-01,eng,1980s
1985,Album Of The Year,Brothers In Arms (Album),Dire Straits,False,song,Brothers In Arms,Dire Straits,Brothers In Arms,"[""Roots rock"",""Blues rock"",""Soft rock""]",Rock,158.0,-16.1,1996-06-03,eng,1980s
1985,Album Of The Year,The Dream Of The Blue Turtles (Album),Sting,False,album,If You Love Somebody Set Them Free,Sting,The Dream Of The Blue Turtles,"[""Pop rock""]",Pop Rock,124.0,-11.6,1993-06-04,eng,1980s
1985,Album Of The Year,Whitney Houston (Album),Whitney Houston,False,album,You Give Good Love,Whitney Houston,Whitney Houston,"[""Contemporary R\u0026B"",""Quiet storm"",""Soul music""]",R&amp;B,149.0,-17.4,1985-04-29,eng,1980s
1985,Album Of The Year,No Jacket Required,Phil Collins,True,album,Sussudio,Phil Collins,No Jacket Required,"[""Disco"",""Jazz fusion"",""Dance-rock""]",Pop,121.0,-9.4,2007-12-03,eng,1980s
1985,Best Inspirational Performance,Christmas At Our House (Album),Barbara Mandrell,False,song,Christmas At Our House,Barbara Mandrell,Christmas At Our House,,Country,92.0,,1999-03-18,,1980s
1985,"Best Gospel Performance, Female",Choose Life (Album),Debby Boone,False,song,Choose Life,Debby Boone,Choose Life,,,,,0000-00-00,,1980s
1985,"Best Gospel Performance, Female",Unguarded,Amy Grant,True,album,Love Of Another Kind,Amy Grant,Unguarded,,Contemporary Christian,159.0,-8.7,2007-08-14,,1980s
1985,Best Gospel Performance - Male,Medals (Album),Russ Taff,False,song,Medals,Russ Taff,Medals,,Rock,141.0,-16.3,1985-12-29,,1980s
1985,"Best Gospel Performance By A Duo Or Group, Choir Or Chorus",Beat The System (Album),Petra,False,song,Beat The System,Petra,Beat The System,,Christian Rock,163.0,-13.8,1985-01-16,eng,1980s
1985,"Best Soul Gospel Performance, Female",Chosen (Album),Vanessa Bell Armstrong,False,album,What He's Done For Me,Vanessa Bell Armstrong,Chosen,,Gospel,,,,,1980s
1985,"Best Soul Gospel Performance, Female",Martin,Shirley Caesar,True,song,Martin,Shirley Caesar,Celebration,,,,,,,1980s
1985,"Best Soul Gospel Performance By A Duo, Group, Choir Or Chorus - Singles, Albums Or Tracks",Tomorrow,The Winans,True,song,Tomorrow,The Winans,Other Songs,,,113.6,-18.7,2010-11-22,,1980s
1985,"Best Jazz Fusion Performance, Vocal Or Instrumental",Sportin' Life (Album),Weather Report,False,album,Corner Pocket,Weather Report,Sportin' Life,,,106.0,-16.3,1985-06-25,,1980s
1985,Best Jazz Vocal Performance - Male,Beyond The Sea (Track),George Benson,False,song,Beyond The Sea (La Mer),George Benson,20/20,[],,111.0,-17.5,1985-01-15,eng,1980s
1985,"Best Jazz Vocal Performance, Duo Or Group",Vocalese,The Manhattan Transfer,True,album,That's Killer Joe,The Manhattan Transfer,Vocalese,,Jazz,,,,eng,1980s
1985,"Best Jazz Instrumental Performance, Group",The Dream Of The Blue Turtles (Track),Sting,False,album,If You Love Somebody Set Them Free,Sting,The Dream Of The Blue Turtles,"[""Pop rock""]",Pop Rock,124.0,-11.6,1993-06-04,eng,1980s
1985,Best Latin Pop Performance,Es Facil Amar,Lani Hall,True,song,Es Facil Amar,Lani Hall,Es Facil Amar,,Latin,,,1985-01-01,,1980s
1985,"Best Music Video, Short Form",Do They Know It's Christmas (Video),Band Aid,False,song,Do They Know It's Christmas?,Band Aid,Other Songs,,,115.0,-9.1,2006-12-08,eng,1980s
1985,"Best Music Video, Short Form",No Jacket Required (Video),Phil Collins,False,album,Sussudio,Phil Collins,No Jacket Required,"[""Disco"",""Jazz fusion"",""Dance-rock""]",Pop,121.0,-9.4,2007-12-03,eng,1980s
1985,"Best Music Video, Short Form",Private Dancer (Video),Tina Turner,False,song,Private Dancer,Tina Turner,Private Dancer,,Rock,116.0,-13.0,1997-02-17,eng,1980s
1985,"Best Pop Vocal Performance, Female",Lush Life (Album),Linda Ronstadt,False,song,Lush Life,Linda Ronstadt,Lush Life,,Country,110.0,-21.9,2006-12-19,,1980s
1985,"Best Pop Vocal Performance, Female",Crazy For You (Single),Madonna,False,song,Crazy For You,Madonna,The Immaculate Collection,,Pop,95.0,-15.5,1990-11-09,eng,1980s
1985,"Best Pop Vocal Performance, Female",We Belong (Single),Pat Benatar,False,song,We Belong,Pat Benatar,Tropico,"[""Soft rock"",""Pop rock""]",Rock,135.0,-11.0,2005-06-07,,1980s
1985,"Best Pop Vocal Performance, Female",We Don't Need Another Hero (Thunderdome) (Single),Tina Turner,False,song,We Don't Need Another Hero (Thunderdome),Tina Turner,Tina Live In Europe,"[""New wave music"",""Synthpop""]",Rock,,,,eng,1980s
1985,"Best Pop Vocal Performance, Female",Saving All My Love For You,Whitney Houston,True,song,Saving All My Love For You,Whitney Houston,Whitney Houston,"[""Soul music"",""Contemporary R\u0026B""]",R&amp;B,99.0,-11.5,2007-05-21,eng,1980s
1985,"Best Pop Vocal Performance, Male",The Heat Is On (Single),Glenn Frey,False,song,The Heat Is On,Glenn Frey,Live,"[""Rock music""]",Rock,154.0,-12.9,2012-05-08,,1980s
1985,"Best Pop Vocal Performance, Male",Everytime You Go Away (Single),Paul Young,False,song,Everytime You Go Away,Paul Young,The Secret Of Association,"[""Soft rock""]",Pop Rock,164.0,-15.8,2006-03-27,eng,1980s
1985,"Best Pop Vocal Performance, Male",Part-Time Lover (Single),Stevie Wonder,False,song,Part-Time Lover,Stevie Wonder,In Square Circle,"[""Pop music"",""Synthpop"",""Contemporary R\u0026B"",""Soul music""]",R&amp;B,174.0,-14.5,2011-11-14,eng,1980s
1985,"Best Pop Vocal Performance, Male",The Dream Of The Blue Turtles (Album),Sting,False,album,If You Love Somebody Set Them Free,Sting,The Dream Of The Blue Turtles,"[""Pop rock""]",Pop Rock,124.0,-11.6,1993-06-04,eng,1980s
1985,"Best Pop Vocal Performance, Male",No Jacket Required,Phil Collins,True,album,Sussudio,Phil Collins,No Jacket Required,"[""Disco"",""Jazz fusion"",""Dance-rock""]",Pop,121.0,-9.4,2007-12-03,eng,1980s
1985,Best Pop Performance By A Duo Or Group With Vocal,I Want To Know What Love Is (Single),Foreigner,False,song,I Want To Know What Love Is,Foreigner,Agent Provocateur,"[""Pop rock"",""Contemporary R\u0026B"",""Country pop"",""Gospel music"",""Soft rock""]",Rock,162.0,-12.2,1984-12-12,eng,1980s
1985,Best Pop Performance By A Duo Or Group With Vocal,Broken Wings (Track),Mr. Mister,False,song,Broken Wings,Mr. Mister,Welcome To The Real World,[],New Wave,198.0,-10.2,2005-02-14,,1980s
1985,"Best Pop Instrumental Performance (Orchestra, Group Or Soloist)",Love Theme From St. Elmo's Fire (Single),David Foster,False,song,Love Theme From St. Elmo's Fire,David Foster,David Foster,,,,,,,1980s
1985,"Best Pop Instrumental Performance (Orchestra, Group Or Soloist)",Axel F (Single),Harold Faltermeyer,False,song,Axel F,Harold Faltermeyer,Songs on Compilations and Soundtracks,"[""Happy hardcore"",""Synthpop"",""Eurodance"",""Post-disco"",""Dance-pop""]",,117.0,-14.8,2007-09-10,zxx,1980s
1985,"Best Pop Instrumental Performance (Orchestra, Group Or Soloist)",Miami Vice Theme,Jan Hammer,True,song,Miami Vice Theme,Jan Hammer,Songs On Compilations And Soundtracks,"[""Electro (music)"",""Synthpop""]",,191.0,-13.6,2007-11-19,,1980s
1985,"Best R&B Vocal Performance, Female",I Feel For You (Album),Chaka Khan,False,song,I Feel For You,Chaka Khan,I Feel For You,"[""Rhythm and blues""]",R&amp;B,124.0,-12.2,2006-04-18,eng,1980s
1985,"Best R&B Vocal Performance, Female",New Attitude (Single),Patti LaBelle,False,song,New Attitude,Patti LaBelle,Live!,,R&amp;B,137.0,-12.3,2007-09-10,,1980s
1985,"Best R&B Vocal Performance, Female",Lovergirl (Track),Teena Marie,False,song,Lovergirl,Teena Marie,Starchild,"[""Dance-pop""]",R&amp;B,123.4,-13.7,2002-04-30,,1980s
1985,"Best R&B Vocal Performance, Female",You Give Good Love (Single),Whitney Houston,False,song,You Give Good Love,Whitney Houston,Whitney Houston,"[""Contemporary R\u0026B"",""Quiet storm"",""Soul music""]",R&amp;B,149.0,-17.4,1985-04-29,eng,1980s
1985,"Best R&B Vocal Performance, Female",Freeway Of Love,Aretha Franklin,True,song,Freeway Of Love,Aretha Franklin,Who's Zoomin' Who?,"[""Dance-pop"",""Rhythm and blues""]",R&amp;B,126.0,-15.8,2008-02-25,eng,1980s
1985,"Best R&B Vocal Performance, Male",High Crime (Track),Al Jarreau,False,song,High Crime,Al Jarreau,High Crime,,Jazz,118.0,-16.7,2008-04-08,,1980s
1985,"Best R&B Vocal Performance, Male",You Are My Lady (Single),Freddie Jackson,False,song,You Are My Lady,Freddie Jackson,Rock Me Tonight,,R&amp;B,91.0,-20.1,1998-05-21,,1980s
1985,"Best R&B Vocal Performance, Male",The Night I Fell In Love (Album),Luther Vandross,False,song,The Night I Fell In Love,Luther Vandross,The Night I Fell In Love,,R&amp;B,103.0,-11.6,1985-06-07,,1980s
1985,"Best R&B Vocal Performance, Male",Chinese Wall (Album),Philip Bailey,False,album,Photogenic Memory,Philip Bailey,Chinese Wall,,,134.0,-18.1,2002-06-03,,1980s
1985,"Best R&B Vocal Performance, Male",In Square Circle,Stevie Wonder,True,album,Part-Time Lover,Stevie Wonder,In Square Circle,"[""Pop music"",""Synthpop"",""Contemporary R\u0026B"",""Soul music""]",R&amp;B,174.0,-14.5,2011-11-14,eng,1980s
1985,Best R&B Performance By A Duo Or Group With Vocal,Contact (Album),The Pointer Sisters,False,song,Contact,The Pointer Sisters,Contact,,R&amp;B,170.0,-11.1,2012-07-03,,1980s
1985,Best R&B Performance By A Duo Or Group With Vocal,Nightshift,Commodores,True,song,Nightshift,Commodores,Nightshift,"[""Funk"",""Soul music""]",R&amp;B,104.0,-14.1,2007-12-17,eng,1980s
1985,Best Reggae Recording,Resistance (Album),Burning Spear,False,song,Resistance,Burning Spear,Resistance,,Reggae,143.1,-16.5,2004-04-27,,1980s
1985,Best Reggae Recording,Cliff Hanger,Jimmy Cliff,True,album,Hitting With Music,Jimmy Cliff,Cliff Hanger,,Reggae,171.0,-16.1,2002-08-05,,1980s
1985,Best Rock Vocal Performance - Female,What A Thrill (Track),Cyndi Lauper,False,song,What A Thrill,Cyndi Lauper,Songs on Compilations and Soundtracks,,,103.0,-11.8,2016-09-01,eng,1980s
1985,Best Rock Vocal Performance - Female,Invincible (Theme From Legend Of Billie Jean) (Single),Pat Benatar,False,song,Invincible,Pat Benatar,Seven The Hard Way,"[""Hard rock""]",Rock,125.0,-6.9,2005-06-07,eng,1980s
1985,Best Rock Vocal Performance - Female,One Of The Living,Tina Turner,True,song,One Of The Living,Tina Turner,Songs on Compilations and Sountracks,"[""Hard rock""]",,110.0,-12.0,2009-02-27,,1980s
1985,"Best Rock Vocal Performance, Male",Reckless (Album),Bryan Adams,False,album,One Night Love Affair,Bryan Adams,Reckless,"[""Heartland rock"",""Pop rock""]",Rock,124.0,-9.2,2006-01-05,eng,1980s
1985,"Best Rock Vocal Performance, Male",Centerfield (Album),John Fogerty,False,song,Centerfield,John Fogerty,Centerfield,"[""Roots rock""]",Southern Rock,142.0,-8.7,2003-12-16,,1980s
1985,"Best Rock Vocal Performance, Male",Just Another Night (Single),Mick Jagger,False,song,Just Another Night,Mick Jagger,She's The Boss,"[""Rock music""]",Rock,131.0,-15.8,2007-10-01,,1980s
1985,"Best Rock Vocal Performance, Male",The Boys Of Summer,Don Henley,True,song,The Boys Of Summer,Don Henley,Building The Perfect Beast,"[""Pop punk"",""Dance music"",""Trance music"",""Rock music""]",Rock,177.0,-9.5,2009-06-12,eng,1980s
1985,Best Rock Performance By A Duo Or Group With Vocal,Heart (Album),Heart,False,album,If Looks Could Kill,Heart,Heart,,Rock,145.0,-9.8,2000-06-26,,1980s
1985,Best Rock Performance By A Duo Or Group With Vocal,We Built This City (Single),Starship,False,song,We Built This City,Starship,Knee Deep In The Hoopla,"[""Pop rock""]",Rock,144.1,-10.9,2003-06-10,eng,1980s
